regionID	logFC	logCPM	F	PValue	FDR	V1	V2	V3	V4	DMSO1	DMSO2	DMSO3	PDsiNanog1	PDsiNanog2	PDsiNanog3	t2i1	t2i2	t2i3
2762	681	0.399365943311	8.22858311497019	9.56293522899012	0.00863354506484925	0.0300725495883004	chr12	108333480	108335050	chr12:108333480-108335050	1792.112873	1798.497497	1350.0351	1137.419595	1016.460215	896.886907	1145.335811	1253.743233	1279.474782
1163	2044	0.307330440901624	8.35350863205682	9.54803648100616	0.00867356273163777	0.0301781836271732	chr4	133496920	133499350	chr4:133496920-133499350	1712.532863	1839.756254	1661.745652	1230.61469	1122.68904	1088.87885	1294.293435	1353.908406	1376.800312
143	1126	-0.384162643820939	8.42997250063468	9.53878057906623	0.00869853276949532	0.0301868386457637	chr16	17913700	17915820	chr16:17913700-17915820	1574.330435	1395.015774	1560.465709	1581.960019	1469.823691	1787.842515	1157.259335	1421.663354	1209.840569
1953	2756	-0.595050466542731	8.22290193586465	9.55843875404308	0.00869554439467406	0.0301868386457637	chr8	60630940	60633920	chr8:60630940-60633920	1051.928021	1001.019872	941.53984	1568.152653	1231.580106	898.468674	1338.668751	1923.683383	1363.091385
2199	2978	-0.450546935919251	8.83380042904136	9.55132133222563	0.00871472973043376	0.0301868386457637	chr9	64384890	64388000	chr9:64384890-64388000	2146.863798	1896.94876	1464.917885	1922.404859	2018.625584	2185.766039	2211.50071	1471.691164	2085.075216
2851	761	1.21615833504957	7.66643111509591	9.82605138643516	0.00871482592888296	0.0301868386457637	chr13	53471880	53473620	chr13:53471880-53473620	1949.354047	2286.961872	1585.420043	705.596066	777.515549	556.006782	131.364799	33.932002	197.390596
1304	2171	-0.215995601107007	9.16371711373753	9.50654693583081	0.00878614744672792	0.0304000701656786	chr5	57714420	57716580	chr5:57714420-57716580	2556.129863	2834.231212	2378.130963	2504.102672	2441.578776	2416.810067	2201.531138	2223.632508	2441.613079
966	1868	-0.174893375834849	9.8379164694634	9.48639236473447	0.00884145270131517	0.0305574735981081	chr3	116251060	116252960	chr3:116251060-116252960	4307.973753	4295.451317	4066.966397	4015.576093	3893.745098	3778.551867	3563.267829	3561.118688	3647.888498
219	1195	-0.772872825408539	8.26213380468178	9.7666092260645	0.00886916401618561	0.0306192646855898	chr17	6256260	6258180	chr17:6256260-6258180	1207.799895	1374.529203	900.173097	1716.394832	1630.989265	1491.252385	1369.554514	604.685577	1345.546263
1067	1959	0.861816481200294	6.64020353576013	9.43729125152442	0.00897789670289133	0.0309322205157882	chr4	62519040	62520700	chr4:62519040-62520700	750.594597	762.573435	433.899804	396.761232	287.574218	185.46749	387.056545	330.619334	386.556762
2431	383	-0.236326942951203	10.1054239429261	9.43665484378454	0.00897968122873235	0.0309322205157882	chr11	53477980	53480740	chr11:53477980-53480740	4785.723583	5120.62394	4950.953873	4285.533313	4867.741585	5151.959411	4446.4606	4345.034937	4249.107242
35	1029	0.300351375311186	8.55574473129712	9.42180071883897	0.00902145083683249	0.0310417656418744	chr15	76230240	76233880	chr15:76230240-76233880	1815.123609	1974.723428	1810.463426	1287.295515	1152.81979	1275.532942	1853.570962	1582.187489	1802.834046
2069	2860	1.09661286388502	6.99454395705002	9.53269541310478	0.00904955524921237	0.0311041004923259	chr8	106869960	106871700	chr8:106869960-106871700	1042.065637	938.610266	1200.980486	309.561137	381.18987	529.115798	103.997134	354.110801	207.260067
901	1809	-0.432680435313208	8.34512876796825	9.35013479343504	0.00922618624254105	0.0316690566183659	chr3	56181980	56184720	chr3:56181980-56184720	1310.526864	1215.185133	948.734285	1540.540495	1202.710517	1078.399518	1580.285161	1733.141444	1766.097551
1623	2459	0.390014298948175	7.95116425212534	9.34734478180316	0.00923426570631865	0.0316690566183659	chr6	120462580	120464540	chr6:120462580-120464540	1199.581423	1311.171181	1307.319768	808.783385	804.423493	770.737444	1200.65725	1063.419802	1114.160588
1249	2121	0.628229125236909	7.27137626856649	9.33666893768496	0.00926525768203339	0.0317403877028074	chr5	24529640	24531140	chr5:24529640-24531140	905.096532	893.842539	763.483754	540.642293	443.413661	368.957351	772.549465	514.635309	812.043115
2556	496	0.396884799310224	8.16238799622928	9.31548916444939	0.00932710239847201	0.0319171394163097	chr11	100859700	100861200	chr11:100859700-100861200	1810.740481	1568.776785	1807.540423	1175.024926	955.778146	1096.590742	863.253553	891.802202	990.24308
2787	703	0.329720109356891	8.55641638309205	9.28907799225096	0.00940489860493749	0.0321480288208292	chr12	117150380	117152150	chr12:117150380-117152150	1795.673519	1927.205177	2035.957472	1242.786359	1275.305231	1234.109504	1483.912408	1700.51438	1875.484768
488	1437	0.434517375332732	8.34446766495055	9.2794521055441	0.00943344044609539	0.0322102341547599	chr19	12595420	12597280	chr19:12595420-12597280	2124.127197	1791.478489	1515.726638	1127.791037	1173.280843	974.395652	1268.294254	1118.015664	1566.514051
1142	2025	0.529431950811907	7.15027437461076	9.26571399213104	0.00947435070595261	0.0323144886071593	chr4	126532080	126534170	chr4:126532080-126534170	781.412432	733.265702	664.675967	347.89304	419.308868	464.459216	645.876218	707.351397	738.43287
638	1572	0.641476457411346	6.46869367260995	9.23812164312987	0.00955714397899291	0.0325612104492165	chr2	32381240	32382910	chr2:32381240-32382910	519.937336	510.658695	473.804952	267.051153	228.573798	291.844207	361.839411	451.012548	332.959684
531	1476	0.410349062397464	7.87898869607721	9.20322077124217	0.00966307914629257	0.0327786802413454	chr19	41831070	41832840	chr19:41831070-41832840	1295.597253	1330.42507	1311.703563	805.150468	811.290419	806.327863	808.323008	922.254346	1055.217091
942	1846	0.583062291944223	7.11872064485532	9.20824817530296	0.00964773525060198	0.0327786802413454	chr3	95995420	95998240	chr3:95995420-95998240	676.630675	672.657978	818.339379	438.181744	405.855212	343.648286	594.268696	768.254927	660.710334
1391	225	-0.230866854912007	9.32925386940581	9.20516546953076	0.00965714045302836	0.0327786802413454	chr10	58812720	58814640	chr10:58812720-58814640	2926.496111	2816.969328	2490.764816	2526.266864	2657.119553	2700.943731	3061.657866	2617.113273	2830.088273
1414	2270	0.244633968896131	9.30597371865332	9.20828007075713	0.00964763799481824	0.0327786802413454	chr5	139911040	139912540	chr5:139911040-139912540	2932.248795	3310.176949	3371.378816	2207.622943	2169.980666	2264.362613	2855.61797	2651.481065	2710.831721
2327	3092	0.949960134271487	7.05615170430402	9.20727515139834	0.00970390086683006	0.0328813354725885	chrX	99135280	99138080	chrX:99135280-99138080	1040.969576	1173.641728	631.740067	381.501331	533.665973	279.189833	523.894885	242.526701	463.04529
720	1646	0.445835763867171	8.27627981945976	9.17228303765241	0.00975813186114641	0.0330291550169673	chr2	93186700	93188460	chr2:93186700-93188460	1667.196197	1560.99926	1236.501901	1005.347459	925.787334	739.891984	1850.44311	1425.360932	1592.832788
2739	660	1.79021731324387	4.91288899880562	9.16253383928096	0.0098419382264683	0.0332766510719026	chr12	86469460	86470960	chr12:86469460-86470960	387.350589	374.837104	211.329336	82.113641	58.860213	86.999678	11.729	0	0
2230	3004	-0.561922959239787	7.88158041497843	9.13212592544651	0.00988314189540867	0.0333797221933868	chr9	75624280	75626680	chr9:75624280-75626680	739.362803	889.099845	664.338448	1153.588141	930.832866	675.828821	1335.149401	1136.286653	1419.018784
1418	2274	-0.67687159954161	7.25975709636032	9.12262582989444	0.00991298864388344	0.0334442542113251	chr5	142703070	142704640	chr5:142703070-142704640	442.549146	496.336832	723.46622	661.087422	698.334485	829.165329	551.457937	632.091872	752.55183
1334	2199	0.575196453323406	8.27682217931689	9.12488823276746	0.00995986228049039	0.0335660293738605	chr5	96373820	96375500	chr5:96373820-96375500	1765.266621	1830.177054	1564.287429	1090.004643	1134.040636	603.460909	1227.634026	1490.397546	1379.266857
571	1511	-0.27286996144816	8.87334469674141	9.09791269219076	0.00999112467181712	0.0336349861924741	chr19	59457640	59459180	chr19:59457640-59459180	2027.152548	2208.807881	1822.378886	2066.647947	1862.225882	2041.723093	2163.607579	1847.988775	1905.093977
2737	659	0.689833403201716	6.85777851343415	9.06128496504348	0.0101082572413778	0.0339925626886073	chr12	85745910	85748340	chr12:85745910-85748340	936.051945	889.099837	746.84714	342.261379	478.869971	477.805775	272.699117	165.092057	263.598618
1843	2657	1.44591590137323	4.79165243110011	9.04580708360795	0.0101582354524234	0.0341237812285291	chr7	134669540	134671040	chr7:134669540-134671040	401.047612	218.528457	134.441487	91.560298	95.85806	36.777155	51.607598	31.321844	36.188262
2808	722	-0.70576479909071	7.26655459812165	9.04058522252511	0.0101751619043549	0.0341438083730186	chr13	28951480	28953300	chr13:28951480-28953300	419.127499	366.111133	486.057653	666.355373	671.006322	366.584723	864.034811	1009.694157	951.8612
65	1056	-0.610220854846244	7.70528769434657	9.02555534650023	0.0102240646634488	0.0342709767082665	chr15	86030760	86033800	chr15:86030760-86033800	821.545018	790.838174	511.012539	918.873376	953.535748	761.246541	1214.731174	785.873511	1159.670232
1716	2542	0.420166927843496	8.07833198883631	9.01865677205658	0.0102466023911574	0.0343095912323271	chr7	35213920	35216340	chr7:35213920-35216340	1466.672137	1474.688283	1455.924446	1010.071229	897.47845	780.623579	975.851541	1272.014531	1159.669961
2979	877	-0.664770570965175	6.49474748851098	8.99868292775973	0.0103121849031425	0.0344920985911769	chr14	42542690	42544260	chr14:42542690-42544260	295.17005	308.064575	313.059785	490.501978	335.223191	363.816491	422.243643	497.34306	376.687068
1929	2734	0.683146034888471	6.87936525750391	8.96112011571382	0.0104368511574038	0.0348716250044585	chr8	31110960	31112780	chr8:31110960-31112780	799.35559	759.159201	699.185751	515.935605	321.208662	312.012284	324.5022	456.341805	418.907035
117	1102	2.06388215579117	5.59087897865766	9.20581047574764	0.0104957911709157	0.0350309686026062	chr15	101223560	101225070	chr15:101223560-101225070	429.674197	374.931989	122.863316	80.660313	50.872039	47.157767	407.582511	42.741235	343.788592
788	1707	-0.349017943051062	8.78045744077497	8.9319136494807	0.0105350004224204	0.0350849110284417	chr2	134785320	134787420	chr2:134785320-134787420	2010.168053	2105.233884	1541.355983	2113.155258	2109.998926	1643.897001	1726.507273	1658.751771	1914.689338
1764	2586	-0.260238082982601	9.0098533974029	8.92391778024197	0.0105620583819753	0.0350849110284417	chr7	74553370	74555780	chr7:74553370-74555780	2410.941642	2302.041916	1979.41502	2311.535427	2140.831173	2086.508119	2234.177038	1933.471422	2342.916501
2397	352	-0.681058468848291	7.80725663914861	8.93859262635082	0.0105682872654715	0.0350849110284417	chr11	24076640	24079900	chr11:24076640-24079900	768.126673	723.116798	1008.086334	1300.011798	893.554387	1102.918116	682.627054	1176.744169	812.042981
2409	363	0.305231010605669	8.59846692736424	8.93419549017238	0.0105272935374609	0.0350849110284417	chr11	35120380	35122020	chr11:35120380-35122020	2062.490772	2019.681528	1628.135411	1379.94584	1207.755969	1179.437988	1794.144751	1937.821261	1790.497291
2610	544	-0.300803235663089	8.73810270525895	8.92510850228785	0.0105580238515117	0.0350849110284417	chr11	117198780	117200720	chr11:117198780-117200720	2028.796746	1687.525289	1812.936622	1922.041646	1899.223163	1750.274084	1713.214349	1588.278186	1922.91371
2559	499	0.94076161441181	5.61950960895866	8.9159625516143	0.0105890593545437	0.0351164332588382	chr11	101081660	101083160	chr11:101081660-101083160	355.573569	351.694487	271.580712	135.887176	177.701757	101.631438	145.439575	232.303672	147.49457
2320	3086	-1.10231703027264	7.51846526152541	9.16468122169542	0.0106283735681679	0.0352093141396542	chrX	73638580	73641220	chrX:73638580-73641220	586.778539	693.334993	290.015878	895.256721	1079.384478	751.162317	1142.793927	401.745943	1058.50786
646	158	-0.238443036866852	9.58593141717366	8.89063081637779	0.0106755765892266	0.0353281036119572	chr1	176274480	176276110	chr1:176274480-176276110	3301.382577	3668.698616	3355.86624	3592.110089	3440.240501	2923.977952	3130.662879	2898.900718	3139.8821
574	1514	0.549017419074505	7.23534668989071	8.87671516083609	0.0107234547728642	0.0354488727841818	chr2	4716610	4719240	chr2:4716610-4719240	917.286559	1103.550459	859.481161	475.604854	469.760641	658.527553	496.136366	441.768402	471.270203
1532	2377	-0.253683181120434	9.91279605398631	8.87016227560292	0.0107460874093441	0.0354860192923623	chr6	53818390	53820920	chr6:53818390-53820920	4414.398827	4135.728324	4023.801538	3825.914797	3725.712436	4694.420905	4096.155174	3926.213996	4056.788685
757	168	0.565438450347094	7.44264461073637	8.86267446580023	0.0107720174309198	0.0355339642795384	chr1	184998320	185001180	chr1:184998320-185001180	1016.589466	1058.687472	737.404972	528.651872	613.547587	403.954929	824.547836	712.789465	873.453712
2144	2928	0.356313946003447	8.82013570688621	8.85307873924352	0.0108053539566355	0.035606213990437	chr9	21036980	21038480	chr9:21036980-21038480	2093.446435	2233.847062	2432.536389	1233.88563	1407.600054	1682.256129	2222.252096	2077.246823	2092.88876
2713	637	-0.21395094273444	9.39556339282938	8.83050526457154	0.0108842525852632	0.0358282902225259	chr12	73544960	73546800	chr12:73544960-73546800	3072.779151	3043.654064	3044.716882	3037.115636	2705.888983	2947.112209	2669.517881	2475.512217	2822.685751
1816	2632	-0.555142786275168	7.16555064920578	8.82320981207188	0.010909895271773	0.0358747770605081	chr7	117380840	117383340	chr7:117380840-117383340	482.681473	603.988601	440.194622	662.72274	648.583587	516.857068	642.748454	629.481857	820.267751
242	1215	1.11170882080231	6.29810249353089	8.80543534543546	0.0110298412426335	0.0361546585574324	chr17	24350340	24352680	chr17:24350340-24352680	542.40054	554.288553	298.109317	166.407312	230.395649	126.149525	462.904178	183.580761	518.698766
570	1510	0.355845592821761	8.20046820535321	8.79145116940864	0.0110223484034443	0.0361546585574324	chr19	59453620	59455120	chr19:59453620-59455120	1620.626093	1664.003613	1513.028893	1087.097858	1091.436839	883.8369	1125.201018	1137.156555	1299.488564
2937	839	-0.191868374726658	9.73804969243502	8.79105603673388	0.0110237560159791	0.0361546585574324	chr14	6426220	6427940	chr14:6426220-6427940	3990.751624	4066.110283	3716.92449	3570.489061	3476.116922	3934.952757	3254.403889	3311.196101	3451.320288
1543	2387	-0.195695812787105	9.20832879430962	8.75434393797011	0.011155458997707	0.0364653475489454	chr6	63255300	63258360	chr6:63255300-63258360	2711.453474	2782.824019	2553.038688	2504.830529	2498.4769	2524.175052	2312.95649	2476.599911	2319.339596
1601	2439	-0.241508677808401	9.08176856197394	8.75315504230434	0.0111597547251589	0.0364653475489454	chr6	99665780	99667760	chr6:99665780-99667760	2131.796972	2289.617638	2156.458978	2296.275975	2007.413923	2053.586386	2504.530301	2775.89768	2489.31427
2162	2944	0.296684232319364	8.82479709475298	8.75479001330203	0.0111538477328809	0.0364653475489454	chr9	40685610	40687240	chr9:40685610-40687240	2073.996418	2355.346483	2137.124891	1596.493389	1505.139757	1267.623893	1994.319152	2274.748308	2324.000535
60	1051	0.85755778872597	5.47886502128357	8.74341675803877	0.0111950139795769	0.03654221544277	chr15	84987110	84988610	chr15:84987110-84988610	318.317887	259.312938	292.039226	119.900453	157.240836	115.472314	146.612487	135.727968	189.16595
404	1361	-0.601081550258462	7.91943683874746	8.73659036390298	0.0112198077650506	0.0365847972569294	chr18	46197500	46200280	chr18:46197500-46200280	917.696912	994.00092	941.989615	1369.409357	987.730223	1182.799066	720.159608	1268.099317	804.366864
22	1017	-0.325011949761835	8.79942343707924	8.72348967808429	0.0112675699216045	0.0367021053722558	chr15	74562780	74564300	chr15:74562780-74564300	1780.058628	1733.052354	1612.398386	1976.178283	1814.857298	1455.463924	2144.450313	2389.812439	2081.648465
324	129	-0.190536197661931	9.52531154388683	8.70396922385075	0.0113391783190991	0.0368967620539965	chr1	136259300	136261680	chr1:136259300-136261680	3329.460657	3129.206984	3078.215101	2889.238144	3049.520356	2955.613679	3349.799515	3155.240404	3288.746482
146	1129	-0.26303285125049	9.37190227972367	8.6883988767042	0.0113966774606561	0.0370451499086463	chr16	18581360	18582860	chr16:18581360-18582860	2982.10481	2934.579743	3107.891877	2645.076778	2937.966527	3277.513485	2498.274809	2573.610523	2404.327382
447	140	-0.250433192312218	9.40575770415314	8.65142641986499	0.0115345813793846	0.0374543132590235	chr1	155736420	155738380	chr1:155736420-155738380	3004.021401	3034.928561	2918.36987	2697.033275	2767.552741	3241.52691	2968.217025	2706.511497	2623.92483
2332	3097	0.914655153917171	6.10246740875032	8.62743770007891	0.0116250998080606	0.0377089175023966	chrX	105120810	105122320	chrX:105120810-105122320	345.02683	425.011484	284.732636	119.900466	230.956224	104.004183	428.499105	323.550092	401.086891
3095	981	0.57825231652967	7.11684441042364	8.61934571206898	0.0116558208737531	0.0377692260154704	chr15	30171660	30174100	chr15:30171660-30174100	856.060751	893.083247	783.492559	507.57856	527.780114	349.778044	455.866784	574.668765	466.883699
781	1700	0.356829172306574	8.32119811164675	8.60761308646148	0.0117005321351452	0.0378659722390746	chr2	130633680	130636970	chr2:130633680-130636970	1774.854466	1565.646773	1606.553431	1076.016405	1099.004143	983.589624	1526.918148	1208.501229	1549.790184
1524	237	0.380550870167148	8.0553473332314	8.60513608832727	0.0117099971953208	0.0378659722390746	chr10	63099440	63101160	chr10:63099440-63101160	1396.817829	1422.142721	1474.809853	986.817435	912.333422	800.989814	1074.375223	1031.445467	1218.064643
92	1080	-0.739904068091475	7.77541617388215	8.61266275291507	0.0117404460613415	0.037885750295355	chr15	97766840	97768580	chr15:97766840-97768580	938.516905	849.074129	448.288117	1097.272	1154.220817	774.691842	1182.281623	750.418987	1108.129135
1513	236	0.504104541192289	7.33958880402301	8.59920966138324	0.0117326794723778	0.037885750295355	chr10	62725240	62726750	chr10:62725240-62726750	675.94596	776.990243	901.7474	450.716494	471.72283	439.842411	856.411417	787.287391	892.370356
2373	330	0.347806866572132	8.32601567738096	8.59294894378949	0.0117566969511368	0.0378989175008694	chr11	3911980	3913690	chr11:3911980-3913690	1942.094576	1778.863581	1404.329151	1091.09521	1169.917234	1018.884065	1396.727137	1303.77177	1354.59313
1805	2622	0.259329382266615	8.94970667906881	8.56045994156577	0.0118822580456843	0.0382640657231241	chr7	101817470	101819360	chr7:101817470-101819360	2379.164701	2486.426201	2656.568771	1826.665774	1669.248335	1651.510014	2070.166205	2250.387006	2127.158493
2753	673	-0.239991793745318	9.22352493619964	8.54878252918392	0.0119277702915926	0.0383709469917554	chr12	104471260	104474020	chr12:104471260-104474020	2432.856888	2835.938711	2643.641178	2670.510247	2337.872553	2631.343164	2528.575123	2320.425531	2489.315171
2380	337	-0.387321965109574	8.96178431219853	8.56042607795492	0.0119421268465282	0.0383774850362113	chr11	6064480	6066820	chr11:6064480-6066820	2423.268835	2301.758528	2680.286753	2702.485075	2545.004371	2691.846654	1065.773639	1543.905676	1117.998779
424	138	0.311577614310451	8.56860553478354	8.53957590896406	0.0119637963434018	0.0384074864055187	chr1	155097460	155100440	chr1:155097460-155100440	2046.876556	2109.786281	1727.056723	1426.453403	1285.395315	1154.721443	1489.581012	1714.435286	1767.194628
2173	2954	0.692623872525723	6.20947064801228	8.51785572046036	0.0120492936390133	0.0386421219277934	chr9	49796620	49798120	chr9:49796620-49798120	663.755693	488.654091	401.076215	244.887484	269.075234	268.117136	198.611068	199.676611	168.330158
1597	2435	1.04238249327877	6.6569803463592	8.52633598321615	0.0120759300918019	0.0386479407049036	chr6	92942320	92944210	chr6:92942320-92944210	768.126795	717.426165	556.538292	188.752346	193.958378	423.332179	272.112692	568.904696	279.636755
2459	408	0.266139270636256	8.99841389722394	8.51164878421702	0.0120738570397077	0.0386479407049036	chr11	69234620	69237340	chr11:69234620-69237340	2534.214134	2653.073102	2529.433961	1915.865045	1658.73739	1671.578955	2404.051329	1992.634906	2430.098249
1057	195	-0.273586036792254	8.70217813489434	8.49511021203713	0.0121395931367476	0.0388117998232363	chr10	13472760	13475180	chr10:13472760-13475180	2390.396715	2378.774337	2112.395481	2316.622751	2238.370223	2235.099798	839.79537	681.685001	843.845099
132	1116	1.02711027615185	5.41106553004466	8.45781408185024	0.0122893755300882	0.0391312132753541	chr16	10992450	10993970	chr16:10992450-10993970	351.738324	347.141657	322.389702	154.780559	177.141186	77.508798	60.208866	75.694383	108.016475
1683	2512	0.383848725731772	8.17934590140277	8.46375334322076	0.0122653793349219	0.0391312132753541	chr7	18962310	18963810	chr7:18962310-18963810	1217.11292	1466.72068	1571.032329	905.066501	862.161892	905.388888	1404.741489	1486.917285	1378.444279
2357	316	0.449355694288723	8.96958224851232	8.57029519295806	0.012279345857919	0.0391312132753541	chr10	122677800	122680180	chr10:122677800-122680180	3174.411437	3059.019757	2461.313454	1960.554277	1812.895125	1417.698446	2049.445084	1416.008136	2218.999427
2408	362	-0.226241652079098	9.26526531038523	8.45771792567638	0.012289764477616	0.0391312132753541	chr11	33200460	33202180	chr11:33200460-33202180	2878.557183	2904.418799	2509.649865	2479.760244	2533.793261	2899.262117	2542.844942	2364.798976	2476.429695
778	1699	0.886545841513686	5.78724682900655	8.44871855207837	0.0123262303059059	0.039207233066998	chr2	130449340	130450840	chr2:130449340-130450840	333.658355	347.90046	241.454997	191.840719	124.447301	90.163315	288.533333	254.924931	270.315376
1186	2065	-0.706522921563777	6.49478564670726	8.44091058915762	0.012357970958523	0.0392680832294293	chr4	142083160	142085000	chr4:142083160-142085000	612.802993	487.705616	299.008578	600.228211	658.113558	594.167972	55.1263	56.33579	69.086653
774	1695	0.411077833087197	8.2821413010386	8.4228494446319	0.0124317591856167	0.0393403084790857	chr2	128123700	128126580	chr2:128123700-128126580	1803.344212	1671.21186	1561.14003	1023.877848	1220.088541	848.839664	1213.559066	1486.482124	1258.639326
1108	1996	0.379211565726327	8.59562203481234	8.42365923091915	0.0124284398246534	0.0393403084790857	chr4	114908100	114911000	chr4:114908100-114911000	2153.165059	2198.943225	2177.142949	1603.032673	1435.068522	1069.699556	1388.712313	1384.686063	1633.955708
2322	3088	0.803610693503527	5.89326620648762	8.4315753665254	0.0123960456161226	0.0393403084790857	chrX	94723040	94724540	chrX:94723040-94724540	432.276661	359.282249	325.98682	128.620472	206.851568	186.258437	253.346227	178.795444	243.996674
2666	595	-0.820483325377682	6.0992490168473	8.41989762329605	0.0124438676467243	0.0393403084790857	chr12	24571440	24573140	chr12:24571440-24573140	273.391759	225.736906	171.31171	440.361904	246.6523	277.607956	301.826122	365.421363	277.991742
2707	631	-0.769118157356926	7.16113954764674	8.42029214579514	0.0124422485057512	0.0393403084790857	chr12	72916760	72918440	chr12:72916760-72918440	578.560178	553.150567	307.551727	845.843507	692.869057	452.002721	708.431081	531.166314	746.794434
953	1856	-0.696943279226807	6.76510434401517	8.41667437954979	0.012457105235321	0.0393422167371091	chr3	104780390	104782020	chr3:104780390-104782020	456.794445	392.858048	393.207581	632.566352	571.504597	443.401246	285.405496	524.314514	413.560742
722	1648	0.636479735459356	7.51594585693732	8.38803784018985	0.0125754385018915	0.0396756995895543	chr2	93461800	93463520	chr2:93461800-93463520	1202.320527	1065.895492	977.735758	673.259021	541.794116	489.965871	633.365519	997.296186	558.725192
136	112	0.762297330332766	7.42130416604652	8.39774371635428	0.0125966820688364	0.0396786870934594	chr1	131096080	131098670	chr1:131096080-131098670	1192.048096	1171.650416	771.802034	598.412834	574.868064	329.708881	727.197187	478.854426	880.718499
2477	424	0.550237392636056	6.69946543729513	8.38168458713573	0.012601869471879	0.0396786870934594	chr11	74637280	74639200	chr11:74637280-74639200	645.67554	618.025919	715.822043	366.604715	389.59849	351.755356	328.802828	286.464282	346.530122
83	1072	0.71878814175146	6.68319413326956	8.35491558139283	0.012713950095576	0.0399324436798412	chr15	93336400	93338320	chr15:93336400-93338320	558.014852	611.197139	466.723399	279.04093	314.481767	216.31275	569.246886	341.929972	636.310743
193	1171	1.21010892158117	5.24405697740062	8.35620441059067	0.012708527199619	0.0399324436798412	chr16	72663690	72665190	chr16:72663690-72665190	352.012191	394.755099	265.960251	99.917067	133.696751	121.997334	30.4954	80.697229	23.303038
670	1600	1.12313370702816	5.77978596563178	8.35325703369484	0.0127209326044966	0.0399324436798412	chr2	64098120	64099620	chr2:64098120-64099620	584.039261	456.785315	183.45188	184.574052	153.036524	116.26321	179.062678	113.106584	203.970213
973	1874	-0.675894489781957	8.27430835654802	8.54598648754878	0.0127341446747759	0.0399336621523185	chr3	125937060	125939700	chr3:125937060-125939700	1514.06389	1431.817204	729.535929	1794.148448	1656.214349	1306.971088	1164.297623	853.08518	1332.3866
701	1629	0.249042259408185	8.8109788609179	8.34410833896711	0.0127595293845633	0.0399730125790041	chr2	80445800	80449250	chr2:80445800-80449250	2303.009658	2288.479171	2223.005809	1686.781823	1517.893473	1483.343489	1908.893422	2081.59737	1876.856097
502	145	0.526311686358048	7.44302739540212	8.27560766766118	0.0130529121910948	0.0408137724470116	chr1	165281410	165283450	chr1:165281410-165283450	1039.326784	821.379123	971.665891	614.762462	557.210001	439.348138	823.374812	660.803578	825.203334
598	1536	-0.269985570466541	9.21280295008044	8.27533030471267	0.0130541160427821	0.0408137724470116	chr2	24761460	24764140	chr2:24761460-24764140	2404.367684	2322.05535	1851.830123	2252.312599	2300.874555	1911.025525	2954.923507	3318.156401	3335.627273
226	1200	-0.713799120843856	9.08992343667853	8.48766306634481	0.0131228044594136	0.0409873752122506	chr17	6489300	6490940	chr17:6489300-6490940	2270.958376	2143.552431	1708.396182	2702.120994	2963.752704	2515.871007	2576.468472	1093.436601	2706.993676
1123	2008	-0.242727853605074	9.29107237262511	8.25442876433424	0.0131452105908161	0.0410162182162337	chr4	120032280	120033840	chr4:120032280-120033840	2535.310576	2781.875929	2788.98677	2442.698569	2585.084567	2818.293609	2583.309944	2827.665788	2598.701776
2164	2946	0.398709742968291	7.94608001259474	8.23302357590474	0.0132392713732532	0.0412683594157261	chr9	42942520	42944770	chr9:42942520-42944770	1342.988429	1541.081268	1199.406373	914.877133	840.579967	769.748715	1074.765611	874.074732	1030.543792
260	1231	-0.198975865551854	9.08688258200863	8.22618631002657	0.0132694820159994	0.0412798871107113	chr17	29886150	29890480	chr17:29886150-29890480	2580.92138	2749.343663	2356.997223	2483.575379	2426.303012	2291.748414	1977.312198	2019.27902	1993.782049
2829	741	0.527776898199225	7.96516403489772	8.2261871763759	0.0132694781829092	0.0412798871107113	chr13	40732820	40735150	chr13:40732820-40735150	1581.452802	1558.249107	1705.360927	869.09688	830.489411	1051.90412	643.13947	939.111125	589.841461
1937	2741	-0.203622005193195	10.3980706253265	8.22056423457162	0.0132943837041357	0.0412879861753638	chr8	35825000	35827680	chr8:35825000-35827680	5899.013789	6353.071881	5787.503863	5607.7083	5445.13172	5915.578803	5285.083271	6080.351656	5357.236201
3051	941	0.28779063704493	9.31138480092824	8.21961283200993	0.0132986031258478	0.0412879861753638	chr14	98167270	98169020	chr14:98167270-98169020	3125.5128	3415.077047	2761.782985	2283.013398	2242.434446	1690.362801	3026.274986	2934.138717	3110.959007
2980	878	-0.931586304696875	5.38009687172013	8.19263206144437	0.0134189158524108	0.0416200238689315	chr14	44298520	44300020	chr14:44298520-44300020	114.506859	121.784122	153.775867	257.967583	198.442977	155.413138	198.611066	210.987331	143.656395
274	1244	0.34542657793434	8.93623589648899	8.18583046179386	0.0134494461212927	0.0416317845146177	chr17	36082600	36085120	chr17:36082600-36085120	2218.910324	2156.641298	2411.178457	1498.392919	1579.41577	1298.666679	2664.04385	2123.36011	2958.666373
2976	874	0.248078309150055	9.58740959116942	8.18861869378472	0.0134369208009382	0.0416317845146177	chr14	34819190	34821690	chr14:34819190-34821690	3788.035485	4267.186592	3440.959954	2810.03065	2703.366461	2382.009467	3700.496333	3091.291802	3600.459065
1322	2188	-0.323922269639451	8.90983246742799	8.14369607042658	0.0136403946441938	0.0421809224647662	chr5	76656820	76658360	chr5:76656820-76658360	2079.748606	1945.131287	2296.296315	2268.66211	2188.479466	2030.254746	2008.003315	1563.916296	1994.193559
