regionID	logFC	logCPM	F	PValue	FDR	V1	V2	V3	V4	DMSO1	DMSO2	DMSO3	PDsiNanog1	PDsiNanog2	PDsiNanog3	t2i1	t2i2	t2i3
2216	2993	-1.42398940628534	5.88961736907226	12.9430356841588	0.0032805368449007	0.0124428644762738	chr9	70141420	70142920	chr9:70141420-70142920	542.948105	478.03128	370.051301	162.773966	263.469474	249.92625	140.747985	39.587332	87.729079
2208	2986	1.03520278243218	5.88353940219431	12.8983195003568	0.00331966185182681	0.012560664649561	chr9	67631900	67633560	chr9:67631900-67633560	238.327506	258.743794	250.897409	130.800491	176.580614	166.881185	244.74504	461.562093	328.435977
2511	455	-0.310625218769313	9.47916323091214	12.8990522294256	0.00331901638826142	0.012560664649561	chr11	85836880	85838960	chr11:85836880-85838960	3110.583718	3094.493203	3223.672874	2935.019337	3110.343346	3563.030139	2789.153309	2832.233849	2621.457392
1078	1969	-0.644757073698572	7.27962929545497	12.8811637256696	0.00333481618345084	0.0126026912563907	chr4	91370900	91372980	chr4:91370900-91372980	1011.932663	1023.403517	891.180968	587.511984	555.528414	719.724039	417.552135	484.835833	364.076009
1746	257	0.401244977316231	8.53768778862918	12.8611483139894	0.00335259820570582	0.0126352662567742	chr10	79637180	79639780	chr10:79637180-79639780	1779.511642	2014.939052	2094.409256	1179.02089	1113.719523	1251.014355	1728.070271	1489.309405	1765.824103
1869	2680	0.560481173908893	7.8771420162901	12.8532268434195	0.00335966617232147	0.0126352662567742	chr7	142654420	142655920	chr7:142654420-142655920	1429.416118	1354.800965	1465.367429	561.715141	641.856815	721.305685	901.568171	1161.95325	957.344903
2550	490	1.06485519027068	6.45093888579151	12.8576888655881	0.00335568278721072	0.0126352662567742	chr11	98411660	98413260	chr11:98411660-98413260	665.94716	620.871633	457.730599	194.383984	228.994212	104.992816	473.460221	288.639506	414.246239
2810	724	-0.273832969518974	8.85044405993575	12.8649028217	0.00334925426355605	0.0126352662567742	chr13	31557220	31558740	chr13:31557220-31558740	2063.860685	2020.440429	1935.91238	2024.864702	2020.868183	2135.444866	1860.608966	1780.559144	1798.99604
2013	281	0.442666729500999	8.7677158224786	12.8359272463504	0.0033751620714466	0.0126782324372554	chr10	82984550	82986340	chr10:82984550-82986340	2313.967179	2603.278844	1938.834689	1579.417113	1447.120679	1096.985801	1953.46302	2005.141556	2002.006786
3085	972	-0.41491467544605	9.44939340733204	12.8262370805245	0.00341179870838498	0.0128004110577239	chr15	11903820	11905540	chr15:11903820-11905540	3380.961941	3398.763609	2788.424361	3048.742123	3098.010404	3431.344007	2949.058962	2015.472982	2684.786438
343	1306	-0.473580137276913	8.28660419841653	12.7671585060764	0.00343758735429634	0.0128816450316231	chr17	86754160	86755970	chr17:86754160-86755970	674.986801	584.070466	433.337642	1779.977782	1860.684068	1936.829166	1364.471879	1478.325597	1432.178445
2911	815	0.837591435583652	6.30099638399588	12.7610540173692	0.00344319326811022	0.0128871440347298	chr13	107891720	107893220	chr13:107891720-107893220	346.807541	403.67088	414.115705	273.954426	184.989212	187.444756	374.545866	448.076141	405.74746
805	1722	0.908517171414841	6.27651365917431	12.6948405634281	0.00350468616515639	0.0131015518827095	chr2	153444300	153446010	chr2:153444300-153446010	425.291229	516.91866	610.269817	170.040679	141.404638	184.775479	390.770875	256.33872	344.748119
2063	2855	0.896847994508189	7.25132403203425	12.6814692224875	0.00351725852633387	0.0131327854328581	chr8	105693820	105695630	chr8:105693820-105695630	834.283035	659.664132	678.83942	473.24372	512.504516	260.109156	926.394396	620.564061	922.664281
1362	2223	0.401588326706825	8.23820666152186	12.6751032192544	0.00352326254577743	0.0131394485838933	chr5	112391040	112392540	chr5:112391040-112392540	1542.279699	1435.610641	1467.614902	1001.350156	1086.391676	912.704629	1434.063816	1358.584788	1425.050418
103	1090	-0.466807003037233	8.67947941853292	12.596858476907	0.00359803923604366	0.0133848542308106	chr15	99223950	99227000	chr15:99223950-99227000	1850.050175	1988.571797	2048.546875	1516.560885	1865.028446	2173.407895	1325.375366	1343.250112	1616.135991
143	1126	-0.442456034463222	8.42997250063468	12.5928066469696	0.00360196141471397	0.0133848542308106	chr16	17913700	17915820	chr16:17913700-17915820	1574.330435	1395.015774	1560.465709	1581.960019	1469.823691	1787.842515	1157.259335	1421.663354	1209.840569
1363	2224	0.428787224532746	8.20012205645458	12.5961736708314	0.00359870178099616	0.0133848542308106	chr5	112392840	112395260	chr5:112392840-112395260	1311.074604	1233.775189	1091.719015	1176.478255	1033.136797	927.732119	1421.553122	1548.255535	1522.92373
1514	2360	0.737310309378927	8.54283273588405	13.0523389115057	0.00361778831590204	0.0134116581139511	chr6	52169460	52171600	chr6:52169460-52171600	2047.42414	1819.552865	1810.688668	1007.891177	1241.671006	920.218826	1992.364136	1200.6705	2445.450713
2907	811	-0.451104429770677	8.82329639678544	12.5779795692915	0.00361635645957521	0.0134116581139511	chr13	103332960	103335280	chr13:103332960-103335280	2486.548923	2569.228032	1960.867934	1917.318501	2189.880877	1781.11957	1365.644643	1817.971197	1395.99027
1864	2676	0.664404129258609	7.83582551285171	12.5474122168536	0.00364624459480147	0.0134850423612967	chr7	141947540	141951500	chr7:141947540-141951500	840.446387	873.355026	760.786073	717.586111	785.363592	817.005229	938.31873	1683.766333	1291.53772
2228	3002	1.97020244025317	5.71866009896466	12.7479547000911	0.00364494967083401	0.0134850423612967	chr9	75313480	75314980	chr9:75313480-75314980	424.058337	287.19802	262.138379	118.447128	55.496772	36.777117	408.168825	86.135037	386.008258
128	1112	0.611843218397499	7.57983876576711	12.5296330731695	0.00366376065887193	0.0135337493377547	chr16	4417380	4421080	chr16:4417380-4421080	795.520786	786.095325	563.395198	564.622016	693.990123	705.091937	1130.67392	1121.930996	938.702168
627	1562	1.35314189494076	5.70490904982436	12.5227121840839	0.00367060555981054	0.0135429688545616	chr2	30710900	30712620	chr2:30710900-30712620	336.123813	335.759985	308.226139	113.360452	92.774904	78.299735	295.179662	111.801601	369.284943
2636	568	0.908873314159365	6.08841172070096	12.4868103663477	0.0037063525348056	0.0136527440732009	chr11	120550230	120551730	chr11:120550230-120551730	358.586936	328.741363	286.193897	182.757348	211.336153	155.017539	399.176714	265.365551	434.533626
2976	874	0.306693375053009	9.58740959116942	12.4840407184289	0.00370912700254592	0.0136527440732009	chr14	34819190	34821690	chr14:34819190-34821690	3788.035485	4267.186592	3440.959954	2810.03065	2703.366461	2382.009467	3700.496333	3091.291802	3600.459065
942	1846	0.679560083591574	7.11872064485532	12.4693185885551	0.00372391531864516	0.013690994453673	chr3	95995420	95998240	chr3:95995420-95998240	676.630675	672.657978	818.339379	438.181744	405.855212	343.648286	594.268696	768.254927	660.710334
1603	2440	0.256958013115863	9.03266358208667	12.4454419313638	0.00374804521896669	0.0137634585045546	chr6	99692000	99694480	chr6:99692000-99694480	2055.368473	2292.462598	1875.886273	2070.282937	1976.022157	2023.927226	2554.183243	2523.80051	2642.018684
2577	514	-0.255208357866923	9.03172114874949	12.4308323135049	0.00376289937282816	0.0138017298551082	chr11	102945080	102947780	chr11:102945080-102947780	2871.982359	2797.620428	2552.14014	2133.501996	2122.891964	2094.317583	1847.705924	1980.235955	1832.443167
2161	2943	0.512435899697426	8.52492310165641	12.4107594241272	0.00378341993941608	0.0138606702251078	chr9	40454600	40456410	chr9:40454600-40456410	2195.488608	2011.429405	1761.116288	945.397973	1147.914665	1228.276229	1693.470281	1335.637043	2024.487192
119	1104	-0.421376875295456	8.39075462153542	12.3479767892152	0.00384844722122268	0.0140823321350029	chr15	102357560	102359060	chr15:102357560-102359060	1680.893428	1883.290959	2129.930832	1339.252916	1390.782968	1341.772017	1106.433832	1042.320835	1086.744601
1454	2306	-0.409590265923966	8.86497244266979	12.3325279997748	0.00386464686640038	0.0141157231139504	chr6	24954420	24956200	chr6:24954420-24956200	1390.516882	1350.24845	970.316447	2699.576982	2469.887943	2456.947942	1814.865702	2289.53936	2002.966153
1704	2531	0.328370191063992	9.03500398570866	12.3306340184779	0.00386663834816946	0.0141157231139504	chr7	29231400	29233020	chr7:29231400-29233020	2260.548637	2245.797754	2445.126497	1799.960765	1801.963738	2042.513612	2524.860647	2294.324601	2729.473433
801	1719	-0.266300116800173	9.00172819445615	12.3075418668815	0.00389101542037174	0.0141475086040703	chr2	151702160	151703700	chr2:151702160-151703700	2768.432895	2686.459375	2527.859892	2123.328656	2052.820909	2095.109073	1687.40979	1915.852459	1947.587662
2366	324	1.31334631217801	6.08637039687543	12.3095965759215	0.00388883915708598	0.0141475086040703	chr10	127663640	127667480	chr10:127663640-127667480	601.023269	463.804055	327.785426	130.800488	134.537605	88.581527	438.273405	148.561166	350.094136
2685	611	0.423645615535004	8.01601916118903	12.3166525192861	0.00388137655314413	0.0141475086040703	chr12	50647950	50649500	chr12:50647950-50649500	1273.545366	1319.327964	1108.242404	930.500084	851.651744	808.997475	1217.077761	1195.885023	1285.917702
3033	925	0.554246355603206	7.89976921041147	12.3051807719195	0.00389351794273867	0.0141475086040703	chr14	70191240	70192960	chr14:70191240-70192960	1091.648899	1117.303336	981.782487	915.967246	812.270925	613.149606	1175.635329	1114.752691	1369.945593
2663	592	-0.84562301647743	6.5913577222089	12.2970805682815	0.00390211756713743	0.0141622308905198	chr12	20414680	20416320	chr12:20414680-20416320	450.630637	364.783237	432.32596	563.531816	489.380725	460.603582	203.693622	366.291451	326.51695
495	1443	-0.793672491591554	8.015784185976	12.3035266651145	0.00392587265519081	0.0142318596603774	chr19	24029740	24032070	chr19:24029740-24032070	1423.389547	1198.9668	1415.682044	1201.911696	1139.08596	1321.009761	459.190043	1014.697382	775.032863
1228	2102	0.934119768450251	6.84259965001073	12.2661951511454	0.00393511038987859	0.014248760179165	chr4	155840420	155842640	chr4:155840420-155842640	511.719097	423.778329	657.369452	303.021078	269.075221	357.489375	505.910426	860.480866	521.440134
2961	860	-0.323208854577925	8.77905911612238	12.258729035693	0.0039431345235276	0.0142612321791695	chr14	24004340	24005860	chr14:24004340-24005860	2296.161341	2555.190544	2090.362772	1991.801341	1807.009499	1631.242844	1480.97995	1561.089223	1575.56056
1464	2315	1.47243787000408	7.04986483672565	12.6503295749066	0.0040079334180085	0.014478775711924	chr6	29395700	29397290	chr6:29395700-29397290	870.854025	808.384942	1801.133635	223.995812	100.342648	137.914252	302.608066	667.98188	391.765556
2634	566	-1.78931173659426	4.58509938685604	12.1874219443744	0.00402073688184896	0.0145081977405303	chr11	120189340	120190840	chr11:120189340-120190840	259.694589	303.132416	132.6429	69.760262	62.223655	64.854332	7.0374	28.711684	24.673815
991	1890	1.04517285104353	6.723618440239	12.1608673570945	0.00405008834451185	0.0145971934083448	chr3	145652800	145654300	chr3:145652800-145654300	879.346146	833.519113	387.137506	255.060947	247.773424	148.294906	474.632923	400.658486	555.983827
640	1574	0.502608124061515	9.19335193070512	12.3674652686149	0.00406273088989732	0.0146089422530488	chr2	33631220	33632720	chr2:33631220-33632720	2827.603919	2956.205565	3325.066429	1396.659201	1904.829492	2113.694964	2664.044839	2994.280779	2505.764088
2687	613	-0.274894434551142	9.12430296947825	12.1518698936721	0.00406008989823457	0.0146089422530488	chr12	53246180	53249080	chr12:53246180-53249080	2615.574882	2780.35807	2457.716129	2631.997014	2187.358164	2405.93507	2039.279981	2063.760673	2253.542589
2563	501	0.387693794585109	8.42083025287643	12.1108733327643	0.00410602648462786	0.0147475968548226	chr11	101173400	101174900	chr11:101173400-101174900	2108.786711	2039.978781	2121.387553	1106.717797	1003.987241	878.695859	1424.68111	1402.087534	1331.838256
657	159	-0.23010990238573	9.25595268301355	12.0634810949141	0.00415988415261205	0.0148973931854785	chr1	178529600	178531340	chr1:178529600-178531340	2646.803865	2963.793301	2500.881457	2739.544846	2627.968972	2655.46529	2381.76682	2423.526857	2473.962061
1522	2368	-0.437865693382878	8.40199271189878	12.0631380307437	0.00416027700145329	0.0148973931854785	chr6	52215760	52218480	chr6:52215760-52218480	1543.923172	1597.421016	1704.349606	1342.15932	1466.740829	1739.201121	1269.467161	1080.385719	1225.192893
1700	2528	-0.818942605980204	7.44070244231903	12.0615598136067	0.00416208480133791	0.0148973931854785	chr7	28289690	28291540	chr7:28289690-28291540	1579.946492	1370.356001	1143.876453	612.218432	707.023506	435.097036	260.970168	463.519692	332.685448
31	1025	0.264380177882708	9.33303913406312	12.0567762107946	0.00416756985377174	0.014899899569053	chr15	76002240	76003740	chr15:76002240-76003740	3014.430669	3070.022143	2513.021366	2456.143395	2419.436294	2235.890392	3191.066936	2810.699975	3087.51813
1508	2355	1.02733166594714	6.38388549097259	12.0240126827631	0.00420536436168508	0.015017780530146	chr6	50260660	50262520	chr6:50260660-50262520	611.433315	444.265527	354.313904	231.807493	234.319664	116.263243	427.71723	345.845329	490.735101
1854	2667	0.378425111862673	8.70083674417105	12.0084522277486	0.00422345363663781	0.0150651026626462	chr7	139187200	139189310	chr7:139187200-139189310	1821.424158	1883.101451	1804.056745	1423.182965	1396.528802	1575.879343	1951.703443	2326.407907	1796.802358
1673	2503	0.585322902642094	7.65461389310845	11.995968772309	0.00423803125654078	0.0150998047286819	chr7	13042900	13045080	chr7:13042900-13045080	589.517854	600.194598	460.877959	654.729353	771.349103	863.668471	1312.864303	1014.914579	1332.935071
1265	2136	-0.307422805645751	9.16230765753721	11.990514333924	0.00424441905967453	0.0151052810878017	chr5	31092540	31094160	chr5:31092540-31094160	2345.470882	2593.888076	2561.582733	2767.884492	2361.696888	2611.175044	2231.634992	2348.267599	2070.956113
2900	805	-0.638801162436769	8.35256006872591	12.0091806169596	0.00425483556842055	0.0151250661644539	chr13	95221300	95224080	chr13:95221300-95224080	1650.21174	1799.066781	1619.593309	1591.406308	1316.787268	1559.270685	833.539828	1399.477046	814.236526
1555	2398	0.327682113517402	9.35409537380195	11.9697176885768	0.00426887733193138	0.0151576784625249	chr6	72233560	72235840	chr6:72233560-72235840	3023.196012	3394.210689	3139.591008	2033.222553	2226.317705	2470.196384	2833.723948	3333.165917	2818.57299
1796	2614	0.793428685459898	8.06704581785597	12.0223718900224	0.0042873497731884	0.0152059307445429	chr7	99380640	99382360	chr7:99380640-99382360	1297.65132	1320.655881	645.22909	841.483517	983.526291	653.090185	1567.774836	1280.49757	1726.619771
1664	2496	0.328263832270592	9.56869225129413	11.9445361729072	0.00429871211623007	0.0152288845619345	chr7	4992700	4995540	chr7:4992700-4995540	3514.370092	3789.155387	3671.287077	2218.15973	2652.353854	2975.979801	3470.21754	3508.915214	3509.441152
770	1691	0.317363285075495	8.99897322276223	11.9375948269142	0.00430697871477997	0.0152290611953857	chr2	127361840	127364060	chr2:127361840-127364060	2661.048574	2769.16657	2679.386613	1799.23498	1815.69785	1435.49326	2179.246101	2252.562163	2263.41289
1649	2482	-0.522229778879974	9.27586097624802	12.3707394499742	0.00430854300357572	0.0152290611953857	chr6	144780840	144783480	chr6:144780840-144783480	2905.950964	3230.314672	2773.58656	3171.911861	2483.341853	2899.064593	1739.799917	2721.302273	1868.905482
1844	2658	-1.13994445718154	6.14600021979321	11.9230209842378	0.00432439522224098	0.0152677627234222	chr7	134936730	134938280	chr7:134936730-134938280	375.297181	321.722564	187.048992	500.493265	368.717195	342.561057	201.152325	260.852137	120.490436
411	1368	1.39562854637268	6.148842294656	11.9409205857905	0.00433563765197107	0.0152901196469285	chr18	56431260	56432980	chr18:56431260-56432980	452.000509	343.91683	239.431698	261.964227	123.04589	66.040679	386.665553	408.924023	466.061179
2716	64	0.728824016950382	6.97451912777963	11.8630458196529	0.00439693579391753	0.0154887534640941	chr1	75478880	75480460	chr1:75478880-75480460	728.131271	649.514954	466.498501	348.074538	441.73174	302.916858	570.028944	649.492994	709.509399
2116	2902	0.719658699120076	6.69386575776359	11.8573266530186	0.00440392677035564	0.0154958508055226	chr8	123410640	123412500	chr8:123410640-123412500	769.222221	593.365642	739.203545	274.681126	205.169846	236.085314	397.221984	456.341767	400.264271
2189	2969	-1.04336177978956	6.85986532083207	11.8280656202643	0.00443989759858354	0.0156047868194008	chr9	61373420	61375200	chr9:61373420-61375200	1058.776292	1283.096682	927.601502	261.601	228.153359	447.2571	121.981599	229.693451	131.593683
2937	839	-0.222899485260062	9.73804969243502	11.8233812682358	0.00444568777413234	0.0156075216782955	chr14	6426220	6427940	chr14:6426220-6427940	3990.751624	4066.110283	3716.92449	3570.489061	3476.116922	3934.952757	3254.403889	3311.196101	3451.320288
2465	413	0.951594123513187	6.12739132936079	11.7788352499964	0.00450119058992487	0.015784580514669	chr11	69836180	69837680	chr11:69836180-69837680	624.582235	659.379366	556.650722	143.153919	80.722574	92.536062	230.6702	163.569573	257.704273
282	1251	-0.272665758487208	9.38369017878377	11.7416163505618	0.00454818250125697	0.0159021786870546	chr17	45544080	45546460	chr17:45544080-45546460	3449.994148	3612.169723	3821.914529	2538.982891	2647.028563	2776.078855	2403.660774	2340.436587	2268.347067
1385	2244	-0.782758755523787	6.79572837627877	11.7401501486851	0.00455004534687402	0.0159021786870546	chr5	121827860	121829390	chr5:121827860-121829390	587.737167	480.117721	399.0528	528.651793	555.248269	621.553031	451.957202	271.347148	331.040581
2950	850	-1.06691702887178	6.83530094191675	11.7676220084224	0.00454892684168888	0.0159021786870546	chr14	12821600	12823820	chr14:12821600-12823820	644.853822	659.000219	621.847946	422.921618	502.834379	713.792188	198.611069	436.330533	196.293938
833	1748	0.286057915465369	8.8690492044712	11.7323215263387	0.00456000683056371	0.0159191269847258	chr2	167187880	167189720	chr2:167187880-167189720	2313.145669	2491.073469	2319.452876	1729.111057	1601.558607	1447.159838	2015.430677	2054.625107	2128.803325
1575	2415	0.545795395896137	7.93087401700669	11.7253715186666	0.00456887157884271	0.0159322128740383	chr6	85501490	85503900	chr6:85501490-85503900	896.193364	863.017107	957.72712	965.743786	771.629727	840.732512	1140.057146	1587.843003	1274.128776
1563	2404	0.589801371736881	7.59240458792764	11.6976207900721	0.00460446799282267	0.0160383818005031	chr6	83135030	83136800	chr6:83135030-83136800	1168.488866	1151.163739	1468.852424	504.126512	536.608942	417.30161	803.435537	764.883651	765.985386
2920	823	-0.681146831722554	6.99506981930591	11.67944277198	0.00462796010643318	0.0161021986272994	chr13	113292280	113294260	chr13:113292280-113294260	613.076741	538.354348	496.399537	741.202766	600.374236	584.87447	441.792012	334.09959	503.894247
243	1216	0.575004401808834	7.55027740479439	11.6536355175024	0.00466155155417224	0.0162009727005495	chr17	24488160	24489860	chr17:24488160-24489860	887.016334	859.697161	843.518971	648.18916	670.445909	471.775107	1013.384321	843.079585	981.470268
1032	1927	0.815708667345289	6.13638418723113	11.6415293732981	0.00467740688826452	0.0162379543478882	chr4	42170080	42173660	chr4:42170080-42173660	86.01712	109.264246	110.161025	293.574508	242.167685	266.535296	523.894885	561.182922	415.068576
1658	2490	0.284614290480592	8.80218445265286	11.6365947408683	0.00468388772579605	0.0162423456326603	chr6	148443740	148445300	chr6:148443740-148445300	1835.394763	1718.635924	1755.832851	1709.854318	1625.383118	1775.978834	2218.733543	2256.259084	2148.542452
96	1084	0.557166434021416	8.03397835181447	11.6142089874607	0.00471341920929519	0.0163265710987155	chr15	98603360	98604860	chr15:98603360-98604860	1356.548234	1365.044286	995.046748	884.356973	902.523149	711.815018	1416.861876	1043.626301	1454.658852
158	114	-0.601629532088797	8.07261697071212	11.6098173405416	0.00471923808114906	0.0163285637607758	chr1	131962300	131964560	chr1:131962300-131964560	1612.956818	1827.140843	1572.830526	933.043798	957.459365	1334.65292	764.729988	592.069797	910.190294
170	1150	0.58429980351636	7.74032615829619	11.5568741340805	0.00479004857428989	0.0165551734298987	chr16	31932300	31936060	chr16:31932300-31936060	1189.445794	1324.829405	1128.813917	607.132153	626.160495	577.163373	1013.774923	714.964613	1165.152795
1272	2142	0.817519224374271	6.36224402065943	11.5443196104406	0.0048070207580744	0.0165954131270994	chr5	32137960	32139460	chr5:32137960-32139460	308.455995	416.190706	375.446985	191.840672	301.588579	221.45357	383.929001	465.91211	492.928323
2711	635	0.656762898454587	7.9659313393646	11.4568760608786	0.00492719302201647	0.0169914496905419	chr12	73049860	73051360	chr12:73049860-73051360	1264.505048	1184.834513	1828.673974	586.42244	682.218031	766.38745	1229.198166	1030.57538	1156.379858
2177	2958	0.250423991894777	9.24699580823264	11.4520612990079	0.00493391071510652	0.0169957942111081	chr9	54698500	54700680	chr9:54698500-54700680	2942.658132	3209.258116	2853.846956	2036.856061	2145.875921	2206.232129	2878.294348	2597.102082	2610.490798
715	1641	0.630917346050219	7.14190406876481	11.4281627959979	0.004967412651	0.0170546008767519	chr2	92458520	92461100	chr2:92458520-92461100	729.775027	651.032774	682.998543	340.807938	477.047975	460.307025	768.639147	645.577803	693.06068
780	170	1.50663051367103	4.80644097153618	11.4356125351571	0.00495694098894957	0.0170546008767519	chr1	186967260	186968760	chr1:186967260-186968760	85.469242	62.219894	35.071665	95.920368	57.739066	60.504333	283.841641	118.326918	246.189867
1523	2369	-0.384834243986734	8.84184206710778	11.4319103999949	0.00496214165106732	0.0170546008767519	chr6	52229900	52231400	chr6:52229900-52231400	1851.283722	1932.611516	2098.456465	2041.21452	1857.180221	2498.470281	1697.575726	1738.796426	1779.257096
193	1171	-1.4853354825653	5.24405697740062	11.4173710764467	0.00498262760343307	0.0170879981906284	chr16	72663690	72665190	chr16:72663690-72665190	352.012191	394.755099	265.960251	99.917067	133.696751	121.997334	30.4954	80.697229	23.303038
83	1072	0.841693157924212	6.68319413326956	11.4093412146551	0.00499398386174614	0.0171081031303383	chr15	93336400	93338320	chr15:93336400-93338320	558.014852	611.197139	466.723399	279.04093	314.481767	216.31275	569.246886	341.929972	636.310743
2331	3096	0.693588559527341	7.87448809754226	11.4045928738929	0.00500071338127352	0.0171123312849294	chrX	103820580	103822740	chrX:103820580-103822740	923.450461	901.809684	649.950267	979.550613	864.964821	535.245417	1206.912657	1355.539574	1534.163747
2017	2813	-0.359183634821424	9.86847627416265	11.3806065119125	0.00507090122561318	0.0173334647821728	chr8	84784200	84785860	chr8:84784200-84785860	3646.683094	3985.110394	4462.198001	4001.041736	4063.037606	4819.778548	3560.139768	3799.07773	3325.483903
1222	2098	-0.71515377574435	6.9427386235881	11.3452405090765	0.00508572586655645	0.0173650771364658	chr4	155652280	155654270	chr4:155652280-155654270	717.721758	653.973194	740.439917	436.728105	595.469363	568.66124	364.185301	267.975713	407.529404
57	1049	0.993164889350011	5.74326015157538	11.3338245962602	0.00510226940111154	0.0173834430142903	chr15	84853220	84854720	chr15:84853220-84854720	206.002553	243.947618	134.891104	196.200762	147.430802	122.590464	331.5396	287.55189	369.010876
3056	946	-1.26886602756333	5.0611422154718	11.3344466596774	0.00510136631805357	0.0173834430142903	chr14	103649410	103650910	chr14:103649410-103650910	127.655902	151.945626	92.850067	235.077454	253.939901	118.833637	68.810134	92.442925	107.193989
2369	327	-0.804734582188304	6.44097640136146	11.3169658384531	0.00512681512689621	0.0174479806613714	chr10	128908940	128910640	chr10:128908940-128910640	691.971428	713.252954	951.881416	241.254246	237.122534	214.730976	148.567334	159.2193	113.499549
847	1760	0.808731599743544	6.36499674991552	11.3078906757365	0.00514008508409262	0.0174740447072756	chr2	180022360	180025420	chr2:180022360-180025420	253.120099	276.195841	273.379385	213.640749	267.39344	327.830366	501.218529	597.29022	407.940767
3009	903	-0.268135338683302	8.95741057880293	11.2915150445513	0.00516413121439906	0.0175366462395187	chr14	57056880	57058640	chr14:57056880-57058640	2172.614744	2235.174885	2104.526466	2247.589008	2111.681015	2274.249215	1773.81406	1977.625868	2114.272783
668	16	0.25342561057178	9.56411000217234	11.2735752423277	0.00519062452716347	0.0176074126117506	chr1	23762220	23763860	chr1:23762220-23763860	3771.87402	3743.249144	3176.68567	2845.274447	2744.287954	2567.675122	3645.76187	3132.183992	3570.303386
1320	2186	-1.98369543789219	5.07496956476253	11.2548450109966	0.00525530206270975	0.0178074109067227	chr5	75574280	75575780	chr5:75574280-75575780	254.763809	202.214733	120.502697	192.567372	234.880304	131.685906	55.517267	8.265481	87.180776
697	1625	-0.337664327070598	8.76812115359015	11.1954129930857	0.00530791447831154	0.0179283138605389	chr2	74762080	74763880	chr2:74762080-74763880	1777.045414	1934.508885	1931.86552	1791.603455	2000.967426	2176.770337	1538.256827	1751.847109	1739.778945
1331	2196	0.455617740212195	8.5117404946028	11.2021998225899	0.00529760882629759	0.0179283138605389	chr5	92602060	92603920	chr5:92602060-92603920	1790.194996	1764.541891	1619.368224	1455.519611	1178.045375	991.597987	1497.791662	1890.838407	1901.803947
1389	2248	0.911434789759983	5.97093687484433	11.1914045904817	0.00531401210445645	0.0179283138605389	chr5	123683380	123684880	chr5:123683380-123684880	390.637784	375.975299	437.047168	104.640457	171.535453	138.804057	223.632922	294.077153	314.728299
1995	2794	0.392998996083743	9.01727279736105	11.1930321268727	0.00531153529607567	0.0179283138605389	chr8	71685520	71687020	chr8:71685520-71687020	2613.931184	2499.040803	2656.90544	1383.579792	1837.559971	1894.614318	2499.056568	2445.278257	2203.098141
1919	2725	-1.98230104179846	5.50204235870592	11.2908734767893	0.00532083048203451	0.017931889741402	chr8	25101720	25103220	chr8:25101720-25103220	485.420824	500.035708	271.580735	137.340544	68.950539	230.15363	18.7664	80.044677	18.094125
3068	957	-0.4882212555888	8.00523587480432	11.1679640983199	0.00534983363516807	0.0180101426377442	chr14	118230460	118231960	chr14:118230460-118231960	1372.43675	1432.95526	1298.102337	1135.058279	1020.804688	1151.558477	694.356	994.90319	819.171067
593	1531	0.578524206558095	8.44485875614609	11.1666083916044	0.00538934634556297	0.018123568596202	chr2	18693380	18695580	chr2:18693380-18695580	2196.173574	2047.946238	1659.385135	988.634868	1084.990431	903.214164	1832.459152	1086.040831	1817.912482
1883	2693	-1.11154903165961	5.40720351430338	11.1102175240326	0.0054392864464388	0.0182717777715323	chr8	4493480	4494980	chr8:4493480-4494980	73.415903	121.025355	85.430964	400.394599	227.032214	232.526344	129.019002	161.394424	132.141921
2434	386	0.333357656032198	8.92967975177501	11.0604075167388	0.00551784530078976	0.0185157007183829	chr11	54100200	54101900	chr11:54100200-54101900	2486.82345	2249.781459	1965.363388	1845.740121	1838.6815	1477.807057	2170.644613	2329.99693	2421.32479
2442	393	-0.656248867519636	7.11573537680956	11.03420601438	0.00555969902690058	0.0185760759332279	chr11	60185810	60189140	chr11:60185810-60189140	622.116522	534.18083	454.358227	835.669678	746.824093	591.300386	505.910587	406.096326	556.531918
2449	4	-0.251548617439127	9.39455409701547	11.041109837345	0.00554863527165278	0.0185760759332279	chr1	9544870	9546580	chr1:9544870-9546580	3238.924225	3128.590252	3125.764441	2793.317771	2792.217247	3046.666695	2357.136241	2740.60649	2620.360202
2883	790	-0.311798432272215	9.44639881730979	11.036277957469	0.00555637593082037	0.0185760759332279	chr13	76054880	76057240	chr13:76054880-76057240	3363.429999	2959.240363	2840.806804	3029.485513	3229.464605	3172.3218	2842.716139	2269.310825	2981.420658
3075	963	0.593608209958288	9.00692647849613	11.4192943061954	0.00555019356971839	0.0185760759332279	chr14	119098500	119100200	chr14:119098500-119100200	2379.986266	2246.746467	1670.401822	2074.641627	1884.648349	1205.735349	2854.053882	2350.442301	3091.356502
335	13	-0.555699087285761	7.62091252620068	11.0060753488507	0.00560504615080195	0.0187075173779177	chr1	20889790	20892200	chr1:20889790-20892200	1335.592122	1391.981192	1248.979616	810.236962	705.061375	659.318377	428.890071	626.110421	518.42453
2763	682	0.670296427865773	7.36618218497582	10.9972520950699	0.00561935795107631	0.0187352041323893	chr12	108422280	108424030	chr12:108422280-108424030	976.183595	943.542578	762.022117	571.525255	474.665707	342.561076	706.08498	907.245693	735.280076
