regionID	logFC	logCPM	F	PValue	FDR	V1	V2	V3	V4	DMSO1	DMSO2	DMSO3	PDsiNanog1	PDsiNanog2	PDsiNanog3	t2i1	t2i2	t2i3
5122	5608	0.777772834370676	6.99355619259831	33.6534472715341	2.01461011687691e-07	8.73937275296162e-07	chr9	44332300	44334000	chr9:44332300-44334000	356.904021	468.37266	369.863773	335.413834	288.636474	342.9951	575.515376	617.561175	571.124989
3400	4058	1.1504937331922	6.01967636522199	33.5294320075678	2.10162465747444e-07	9.11013308107573e-07	chr5	136564600	136566100	chr5:136564600-136566100	175.410202	236.258767	225.896286	152.025268	141.000545	108.934025	298.873143	331.877524	321.868212
2461	3212	-0.532374272599548	8.13539061741431	33.5244064153956	2.10523150624588e-07	9.1190579435989e-07	chr3	88561600	88564140	chr3:88561600-88564140	1044.350414	1064.316515	996.406173	1080.731387	1065.52115	1012.301779	735.244093	866.469487	726.114226
664	1596	0.785413288924957	7.16871906181967	33.6434612731055	2.12129689050098e-07	9.18189565168353e-07	chr14	63496420	63498060	chr14:63496420-63498060	480.603692	515.117938	408.933923	384.201283	398.395738	282.14899	668.965256	613.076479	672.398486
1387	2246	0.989498858731719	6.52613636110515	33.4785644119028	2.13842840744592e-07	9.2492523849221e-07	chr17	35981220	35982720	chr17:35981220-35982720	234.725237	360.605556	339.554771	242.194897	150.400628	218.358724	414.141077	437.271068	439.914783
2587	3326	0.627766678731306	7.72439960211927	33.4578718434134	2.15358955948348e-07	9.30799420023272e-07	chr3	129215280	129219580	chr3:129215280-129219580	755.886351	705.552696	945.733616	466.966073	551.837604	533.875066	892.502687	799.197115	855.62614
2995	3694	0.732316983786427	7.139346174597	33.4425167788591	2.16491163986522e-07	9.35006925985777e-07	chr4	147124200	147126400	chr4:147124200-147126400	381.745402	415.640308	480.680739	342.383472	389.272235	379.061147	694.900416	623.839756	640.551441
2755	3478	1.19838495998923	5.79383086989562	33.4071244710209	2.19124269929705e-07	9.45685768612373e-07	chr4	101495220	101496720	chr4:101495220-101496720	131.811139	155.203158	143.493867	123.711076	121.647608	124.636124	260.176103	330.532042	315.498761
3746	437	-0.770609749450382	6.9439504324715	33.3943581427691	2.20082143911714e-07	9.4912438490769e-07	chr10	79989300	79990800	chr10:79989300-79990800	371.099046	382.71164	495.361654	496.586962	507.60209	542.707498	298.049815	347.574413	319.745096
2223	3	0.729440777143275	7.2006817192725	33.334121838058	2.24660370187064e-07	9.68159649430868e-07	chr1	4855080	4856580	chr1:4855080-4856580	247.906326	275.40502	340.975548	484.825821	466.131302	385.685586	745.947843	769.597258	846.920926
678	1608	1.22314716984101	5.82918437373087	33.2485694437917	2.31332228323645e-07	9.96182863344002e-07	chr14	66910460	66911960	chr14:66910460-66911960	141.443461	120.662364	173.329303	137.650374	116.671038	122.182692	228.065748	346.228972	366.454266
3578	4218	0.379508218267922	9.28942740736272	33.2277642845851	2.32985415581812e-07	1.00256908925672e-06	chr6	47676960	47678680	chr6:47676960-47678680	2403.525647	2345.317357	2661.50354	1717.362935	1674.588435	1566.540796	2011.83647	2473.384711	2398.512745
4585	5124	0.622733171920049	7.62734596852594	33.1787876984984	2.36925408755193e-07	1.01877925764733e-06	chr8	46210330	46212700	chr8:46210330-46212700	517.358707	495.199369	500.333934	511.506554	646.529053	586.870089	880.975897	985.093246	994.903891
2397	3155	-0.976477073747171	6.50065662264514	33.1489716533783	2.39357603424444e-07	1.02848697430591e-06	chr3	32615970	32617620	chr3:32615970-32617620	265.016435	309.139716	354.946044	413.822371	344.622015	428.743912	150.671632	248.235414	245.753633
2609	3346	1.38489030535106	5.75202992444965	34.0980832846592	2.53648221891521e-07	1.08909743087679e-06	chr3	145939440	145940940	chr3:145939440-145940940	114.067271	103.622265	162.910458	159.43049	67.459088	111.387403	326.043498	239.489981	373.24824
2038	2832	0.698584526660029	7.40947192556549	32.9757655470023	2.54005220821075e-07	1.0898359474559e-06	chr2	57115320	57117100	chr2:57115320-57117100	684.404011	554.95453	717.943076	453.026452	359.966227	384.704161	644.676301	705.463855	721.443402
3429	4084	-0.581549310392161	7.89905232768236	32.9336463804909	2.57704939503121e-07	1.10490523916513e-06	chr5	138995880	138997380	chr5:138995880-138997380	979.458253	966.68081	1164.526212	733.990705	852.085743	851.844896	615.036085	551.634377	562.63237
3883	4493	-0.498313686390633	8.28893235364803	32.9028160561732	2.60448261629361e-07	1.11585506127896e-06	chr6	136469700	136471860	chr6:136469700-136471860	862.095554	1029.31449	1102.961384	1278.929049	1136.851579	1349.899575	964.133167	951.232377	917.409127
3467	4118	-0.467256767504695	8.36845541938641	32.9005752564321	2.6064882162345e-07	1.11590276757539e-06	chr5	144257860	144259960	chr5:144257860-144259960	827.875551	842.794728	952.363996	1342.092123	1442.628861	1475.517124	1047.290739	1200.140977	1033.119984
1728	2553	0.6818782407343	7.48000306823819	32.8983547323838	2.60847724044512e-07	1.11594331325071e-06	chr19	5840940	5842440	chr19:5840940-5842440	677.813386	666.406366	652.58954	477.42052	426.872259	383.231884	775.588358	667.791191	752.866124
5230	5705	0.697589974330563	7.38800898767011	32.8847843895896	2.62066688657446e-07	1.12034460296155e-06	chr9	78359060	78360560	chr9:78359060-78360560	659.562856	722.592481	678.636053	342.383456	382.636756	405.313191	541.759001	766.457698	647.982631
4701	5229	-0.515470898397815	8.22008659223608	32.8668434746322	2.63687269210713e-07	1.12645518703431e-06	chr8	71687120	71688880	chr8:71687120-71688880	1328.504275	1435.744305	1609.451487	930.665534	798.173446	971.083509	636.443171	694.027497	679.192702
425	1380	0.670009462031272	7.39764476346185	32.8628776441807	2.64046890900861e-07	1.12717408282389e-06	chr13	63271960	63273620	chr13:63271960-63273620	394.926546	498.307987	511.936836	448.23534	454.519497	512.284481	780.528317	820.275769	793.205998
925	1830	-1.18701921998485	6.03981793920813	32.8357580450308	2.66519696885386e-07	1.13690625224606e-06	chr15	85633750	85635250	chr15:85633750-85635250	186.563426	230.732229	238.446193	288.368904	266.795191	360.659986	167.961793	92.163301	164.543514
4216	4793	-0.627547139985175	7.56882674628075	32.7670336069205	2.72893655038218e-07	1.16325363374106e-06	chr7	45786480	45788220	chr7:45786480-45788220	543.467483	542.750337	644.538439	780.599519	834.391647	803.266086	478.361779	605.452315	585.562147
880	1790	-0.994839645556283	6.42704458017955	32.6956433169789	2.79681573468658e-07	1.19132621063186e-06	chr15	79682710	79684220	chr15:79682710-79684220	322.30361	245.930321	278.581714	409.684253	359.413207	383.7227	181.546937	265.838389	170.275974
866	1778	-0.772815816036506	7.03271573864932	32.6772896823852	2.81454657160613e-07	1.19801256165691e-06	chr15	78983180	78984900	chr15:78983180-78984900	390.363811	423.930103	357.314073	497.240562	700.578891	542.707619	345.803773	361.701631	376.857575
2185	2965	-0.722219352243791	7.08389038007897	32.6406694932559	2.85027149147811e-07	1.2123429138121e-06	chr2	132028500	132030920	chr2:132028500-132030920	353.862272	384.553845	446.583286	563.234412	619.849455	620.237134	356.507139	396.907646	410.190896
1015	1911	-0.581773079916812	7.87897242446215	32.6257435024853	2.86496647492974e-07	1.21771410561408e-06	chr15	101260400	101261900	chr15:101260400-101261900	655.000116	605.154175	582.026163	1076.374427	973.733104	1092.775661	760.767954	822.069973	650.955103
1004	1901	0.502155314972654	8.31794182860017	32.6222280456951	2.86843888194695e-07	1.21831099160414e-06	chr15	100629540	100631040	chr15:100629540-100631040	1142.701371	1112.673056	1187.731216	926.090973	833.285647	783.148063	1313.23032	1371.90995	1149.468579
3763	4385	0.581857847806607	7.80629074407751	32.5012554951081	2.99061399253728e-07	1.26928725000268e-06	chr6	113501070	113502620	chr6:113501070-113502620	880.72684	892.993606	887.957127	532.633285	536.216777	556.079049	897.442627	879.363361	808.279791
3639	4273	-0.70882984528673	7.25190514170488	32.409325416867	3.08703992536018e-07	1.30926941686802e-06	chr6	56833840	56836620	chr6:56833840-56836620	415.205119	483.109991	533.72139	618.555767	626.48476	712.978523	421.550969	377.622917	472.611155
3871	4482	0.758340145172259	6.94928116489001	32.3992573138422	3.09779353363807e-07	1.31194117229776e-06	chr6	134034340	134035860	chr6:134034340-134035860	437.258097	420.245855	501.044571	313.1983	269.559834	288.527974	494.828386	530.779684	544.161223
5301	577	0.613343673018536	7.65682731487334	32.4001374388082	3.09685194410908e-07	1.31194117229776e-06	chr10	127340060	127341560	chr10:127340060-127341560	596.699132	660.419371	561.189142	535.791268	541.331425	601.100401	918.849176	955.717858	854.776586
2662	3394	-1.01238685938764	6.27411469916459	32.3875240561791	3.11037445018485e-07	1.31632298031889e-06	chr4	40849400	40851060	chr4:40849400-40851060	175.917147	161.650773	197.481788	323.217115	444.5664	428.375756	172.078393	243.526488	216.56046
731	1656	-1.07242321520827	6.11630306669773	32.3652439053333	3.13440950246617e-07	1.32554245362729e-06	chr14	120909920	120911640	chr14:120909920-120911640	208.616474	204.251061	269.228619	310.584576	304.948349	332.199899	134.616433	164.369087	181.10394
5614	749	0.821986777059318	6.79468698967693	32.3441396092875	3.15735281335168e-07	1.33428733310292e-06	chr11	61174630	61176190	chr11:61174630-61176190	375.154814	389.619816	365.128002	220.850506	265.412857	307.665142	487.418385	550.288838	454.352189
2088	2878	-0.552364357272544	8.05490963159517	32.3318413988428	3.17080251599355e-07	1.33901058220201e-06	chr2	91964860	91966360	chr2:91964860-91966360	855.758483	761.738735	894.113814	1141.713969	980.36845	1144.298487	687.490199	762.869627	921.867808
994	1893	-0.744274056246275	7.02408946573629	32.2969277169313	3.20930823295369e-07	1.35430048712967e-06	chr15	99697990	99701200	chr15:99697990-99701200	509.247256	501.762098	546.034422	510.853061	512.716728	445.918199	306.900665	309.004935	318.152748
2020	2816	-0.57188915544484	7.84700760992871	32.2432000290673	3.26950857745215e-07	1.37773068882479e-06	chr2	33641680	33644040	chr2:33641680-33644040	880.853752	787.989398	878.248642	845.287331	810.891297	960.533615	608.861203	619.579488	642.462068
4214	4791	-0.752672948272153	7.19068667131656	32.2445301183289	3.26800427303824e-07	1.37773068882479e-06	chr7	45719640	45721820	chr7:45719640-45721820	600.247613	630.483686	681.003986	503.556418	582.249319	465.17804	247.002653	368.204619	369.001961
69	106	1.04880228333363	6.32149133392628	32.2333687146826	3.28064977684062e-07	1.38045055966915e-06	chr1	86063440	86065100	chr1:86063440-86065100	270.212817	284.15528	225.896263	131.987551	166.435962	226.700506	428.137771	336.362515	384.288635
4283	4853	0.655537662283638	7.41111826839275	32.2346106717474	3.27924018761024e-07	1.38045055966915e-06	chr7	96210980	96212680	chr7:96210980-96212680	453.227612	505.215891	449.424727	476.549259	477.190069	484.315001	770.648121	848.530262	792.780942
4853	5366	-1.11324574311145	5.98590152916992	32.2190391315708	3.2969587730128e-07	1.38632292161445e-06	chr8	105634200	105635700	chr8:105634200-105635700	178.451989	192.046652	176.170716	301.001396	293.060036	330.237	164.668404	150.241846	138.428823
5347	5810	0.997751742688949	6.45757025493752	32.2012928806573	3.31727240561277e-07	1.3938695963955e-06	chr9	118475660	118477360	chr9:118475660-118477360	233.711319	249.614555	304.510089	224.335202	249.930446	138.375716	392.734153	454.761915	460.721655
2164	2946	-0.933968142569443	6.58534276950425	32.1741601468559	3.3485804557905e-07	1.40526444623416e-06	chr2	126551400	126553560	chr2:126551400-126553560	404.558924	384.093151	434.980682	270.944652	441.801773	374.644958	187.721986	207.199294	210.403383
5437	59	1.06031590681941	6.31627627537304	32.1736587138045	3.34916191226068e-07	1.40526444623416e-06	chr1	63450100	63451600	chr1:63450100-63451600	409.628472	358.302708	368.44307	108.029402	168.647747	125.126867	275.819565	261.017285	354.989097
3029	3724	0.714704116903029	7.38925985714281	32.1712634525786	3.35194086946575e-07	1.40542944213685e-06	chr4	150241090	150243230	chr4:150241090-150243230	462.353029	391.922472	525.670533	374.182414	572.572927	438.189701	820.871636	829.693922	766.878501
5396	5855	-0.621431493851715	7.62751161158841	32.0137062002631	3.54006324625014e-07	1.4832512506159e-06	chrX	62930760	62932260	chrX:62930760-62932260	650.944217	659.03763	612.335222	689.122938	846.003231	905.330581	531.055582	597.827936	557.961588
2836	3550	0.383296669236103	9.06810890290327	31.9909188695731	3.56815942483618e-07	1.49396070872139e-06	chr4	125123680	125125720	chr4:125123680-125125720	1751.060121	1722.892376	1691.381055	1575.356031	1610.724908	1582.243178	1989.193909	2263.718913	2374.521222
1359	2220	-0.913976590320704	6.48905288730886	31.9827537776432	3.57828266833675e-07	1.49713517039572e-06	chr17	34930400	34931940	chr17:34930400-34931940	214.446586	260.667573	287.461334	428.63318	408.07223	427.3947	247.002655	231.865794	233.970172
765	1687	-0.443780897509621	8.67776928884235	31.9762273046468	3.58639562564812e-07	1.49946462957368e-06	chr15	25764180	25765780	chr15:25764180-25765780	1135.85744	1345.477494	1456.249554	1647.231647	1516.170711	1680.626581	1355.220818	1232.655827	1193.629483
3833	4448	-0.427560324183184	8.66693700199959	31.9650506936415	3.60033320364547e-07	1.50422431933868e-06	chr6	124861190	124863720	chr6:124861190-124863720	1508.349995	1508.164341	1687.828854	1437.597909	1485.620212	1391.24022	1017.238709	1228.171176	1175.476997
154	1136	1.28562417742813	5.58649179256323	31.8749420880124	3.7147631366447e-07	1.55049040296873e-06	chr12	27340540	27342040	chr12:27340540-27342040	49.175645	78.752944	107.97559	94.090121	127.729932	125.126882	307.929985	295.550285	295.116615
4100	4689	0.638373369239892	7.59920732088771	31.8737250049364	3.71633415208258e-07	1.55049040296873e-06	chr7	28961690	28964580	chr7:28961690-28964580	631.299386	548.852654	634.119949	496.477972	572.849317	498.667801	952.606601	794.375717	843.948342
2259	3030	-0.799700600595618	6.91422218693162	31.8675955304733	3.72425652657182e-07	1.55269605081632e-06	chr2	156473400	156476100	chr2:156473400-156476100	450.692706	490.018041	634.12004	429.939532	440.143013	431.320087	205.835525	311.695824	281.103961
2262	3033	-0.804537204309105	6.85554237134877	31.8355108509781	3.76601137846225e-07	1.56899384940036e-06	chr2	156718960	156721600	chr2:156718960-156721600	376.168647	269.187566	356.129927	500.507344	474.14881	602.326963	279.11298	335.913769	345.859691
2090	288	0.893851406852716	6.69360417108626	31.8253684982033	3.77931082541168e-07	1.5734219132509e-06	chr1	184033630	184035150	chr1:184033630-184035150	259.56657	224.745242	331.03039	215.623185	343.930802	240.440057	544.228899	539.973741	497.23966
493	1441	0.806508566679044	6.7646859779166	31.8176485024266	3.78946636129433e-07	1.57653575807803e-06	chr13	103335240	103336790	chr13:103335240-103336790	275.155776	290.142397	275.977093	305.248387	268.315834	305.456936	479.802496	623.391242	536.942406
5446	598	-0.558783980404143	7.95234852807484	31.8008209215745	3.81170047663314e-07	1.58466672603005e-06	chr10	128586320	128588980	chr10:128586320-128588980	890.739081	867.203036	950.942824	957.019534	821.673856	1047.140986	578.809316	744.93077	720.594333
3935	454	-0.690422649067257	7.38492772771693	31.7651025823981	3.85934194556719e-07	1.60334156567957e-06	chr10	80294910	80297740	chr10:80294910-80297740	474.01314	602.275611	598.719781	781.471363	672.517553	612.386232	427.726107	513.177009	425.583743
1937	2741	-0.490617834264527	8.49850337618429	32.103145373003	3.87127423010136e-07	1.60716536219359e-06	chr2	25577560	25580140	chr2:25577560-25580140	1397.705219	1384.854089	1754.602806	1237.984148	1261.264041	1208.579646	749.240938	1091.607526	978.767933
4735	526	-1.16283040562921	6.10245841900728	31.7536413109429	3.87475895913056e-07	1.60747922734071e-06	chr10	94148940	94150440	chr10:94148940-94150440	269.705862	324.683172	251.943028	264.846269	306.883572	263.502586	172.078498	89.696632	132.484051
3324	3990	0.820456485460603	6.93180727974603	31.9415080323137	3.90597134538575e-07	1.61928762812579e-06	chr5	122984980	122988100	chr5:122984980-122988100	425.090965	324.222602	378.624909	355.66932	286.14828	271.353736	652.909967	486.380075	572.611329
2350	3112	-0.900467061839939	6.57666408950641	31.6913902022362	3.95961236543487e-07	1.64037105800118e-06	chr2	180114860	180116360	chr2:180114860-180116360	376.675775	406.199387	432.37598	322.781332	388.166276	361.641423	174.548547	241.283985	197.027514
485	1434	-0.947225745906799	6.36477365878593	31.6759651375129	3.98093288044151e-07	1.64688733136804e-06	chr13	97484260	97485760	chr13:97484260-97485760	264.636209	244.088102	267.571046	376.360602	375.448581	363.60424	199.248713	215.720401	200.849127
2003	2800	-1.01813952351949	6.25210404457555	31.6763970594428	3.98033426921371e-07	1.64688733136804e-06	chr2	32645800	32647300	chr2:32645800-32647300	147.020032	241.785316	196.06091	364.599126	381.530975	393.536564	183.605302	195.987115	219.108255
4015	4611	-0.519371677293388	8.04061611990714	31.6725916230817	3.98561151415543e-07	1.64766578455366e-06	chr7	19691290	19694400	chr7:19691290-19694400	874.769919	943.88348	1018.19138	1007.331437	973.594797	1014.877716	703.339791	815.90309	707.006096
3882	4492	-0.692911452070772	7.3700136231975	31.6582906222996	4.00550826461821e-07	1.65472995700322e-06	chr6	136467720	136469220	chr6:136467720-136469220	460.832384	474.820314	494.414539	735.733202	618.74336	838.596143	542.581984	459.69519	435.243953
4014	4610	0.705356058372774	7.18992980896162	31.6448136238123	4.02435239394215e-07	1.6613496813394e-06	chr7	19686120	19687620	chr7:19686120-19687620	394.419331	406.659762	350.920681	394.220317	373.236824	461.252377	689.137428	708.603264	731.634513
1757	258	0.64593681039263	7.45824641499533	31.6199749515168	4.05932292664003e-07	1.67461284039471e-06	chr1	172021480	172023200	chr1:172021480-172023200	540.172526	477.583569	506.490993	511.397908	459.495988	493.392643	821.695271	794.93625	819.744889
652	1585	0.872138078407491	6.76008871187508	31.5914787906639	4.09982933048153e-07	1.69013957913693e-06	chr14	59624500	59626950	chr14:59624500-59626950	399.616045	512.12427	449.187939	163.133096	261.956951	240.930671	391.91074	415.071106	489.596283
5715	84	-0.440846646744668	8.61573688568312	31.5888145965418	4.10363765563191e-07	1.69052653351941e-06	chr1	74850520	74852170	chr1:74850520-74852170	1478.439484	1598.316244	1601.045495	1287.423352	1433.229259	1379.463496	916.37927	1185.565193	1119.850684
2134	2919	0.928582816313554	6.59678063546969	31.5713029838449	4.12876059319391e-07	1.69968753700247e-06	chr2	117341600	117344060	chr2:117341600-117344060	323.951251	342.644302	398.278419	172.934158	213.436163	245.837566	328.513422	413.052963	540.551715
4655	5188	0.661093856561806	7.42931629275802	31.5620339686508	4.14212250917262e-07	1.70399746519105e-06	chr8	70760440	70762060	chr8:70760440-70762060	611.401026	689.893985	675.794467	377.231663	389.825138	472.538413	665.26008	670.482323	746.92119
871	1782	-1.10652327642279	6.14735872893442	31.5263994162678	4.19390902565754e-07	1.72409756246675e-06	chr15	79040220	79041720	chr15:79040220-79041720	278.324388	296.589879	259.993798	229.998173	342.271939	306.683729	103.741064	152.035825	179.617791
3932	4537	-0.593650484604894	7.73059978793226	31.5238104242849	4.19769745643295e-07	1.72445158408972e-06	chr7	3370920	3373440	chr7:3370920-3373440	877.558017	974.740037	882.037293	738.128592	686.479014	765.727968	523.644946	507.907274	511.039861
2981	3681	-0.763541587586605	6.88271454275921	31.5130625366136	4.21346246311606e-07	1.72972176795935e-06	chr4	144890600	144892400	chr4:144890600-144892400	365.775894	409.883614	433.086315	470.232945	520.596202	478.672087	269.644567	322.683594	330.360818
3772	4393	-0.728643578848799	7.18661127271104	31.5054317614642	4.2246923600789e-07	1.73312414298223e-06	chr6	115992960	115995930	chr6:115992960-115995930	387.575559	495.890012	581.079263	595.46882	622.476038	602.449486	342.510317	471.580058	358.280086
5273	5744	0.861930674721438	6.59405207881922	31.4841453060505	4.25618227401977e-07	1.74482740266183e-06	chr9	106169940	106171450	chr9:106169940-106171450	246.385487	273.10216	300.011201	227.711287	243.848006	264.974787	450.162294	486.82854	487.260871
5744	866	0.778250138407025	6.97609394405014	31.4576574374235	4.29570531836048e-07	1.75980528723655e-06	chr11	82387480	82389860	chr11:82387480-82389860	417.232877	493.242	496.308786	271.380221	280.895362	320.423115	424.021086	508.131429	662.84474
2644	3378	0.951274226681606	6.6051542463501	31.6584387186992	4.33826753012982e-07	1.7760065337036e-06	chr4	24850210	24852020	chr4:24850210-24852020	356.523639	301.080301	232.999981	177.943573	282.415849	227.436693	424.020977	483.128412	509.553495
1734	2559	0.609640902668097	7.73567107635267	31.4240129410183	4.3464535110817e-07	1.77812205790155e-06	chr19	6277620	6279300	chr19:6277620-6279300	623.061434	531.928049	672.479664	530.781675	716.061631	566.50603	980.600258	983.972293	979.405009
3096	3785	-0.980640674141862	6.39760000945601	31.3431110180525	4.47103112258009e-07	1.82781709528933e-06	chr5	24602300	24605740	chr5:24602300-24605740	224.839323	293.826758	263.308883	332.582524	451.75478	375.135593	179.900139	186.569055	259.023221
2942	3646	0.379632997773775	9.15830054480816	31.3318528198548	4.48865691971545e-07	1.83375020208348e-06	chr4	137479120	137480620	chr4:137479120-137480620	1825.584652	1735.327928	2070.005792	1691.880025	1581.417858	1762.082247	2042.711532	2644.25694	2299.786424
81	1070	-0.492239018254815	8.24706910854198	31.2927206444548	4.55048181667568e-07	1.85771922259435e-06	chr11	117964940	117966440	chr11:117964940-117966440	1228.88563	1028.853847	1265.871663	1081.165641	1097.592405	1101.117343	772.294805	863.330217	847.557688
306	1273	-0.964359395438308	6.40023915973603	31.2836772219214	4.56489408826928e-07	1.86231240124615e-06	chr12	112723520	112725030	chr12:112723520-112725030	301.518113	359.684504	344.882596	273.88517	390.930806	344.344396	168.373453	182.757007	199.044422
2455	3207	0.771400987664411	7.0525467905825	31.188875351946	4.7188428211938e-07	1.9237856788687e-06	chr3	88532680	88534200	chr3:88532680-88534200	393.152217	393.994929	464.815946	238.274505	381.807468	391.083181	624.092969	572.264425	633.969743
4813	533	0.865232987409334	6.67423899811615	31.0882330041927	4.88814863134776e-07	1.99143040022612e-06	chr10	99264680	99266260	chr10:99264680-99266260	54.752279	101.780099	66.300773	321.474967	350.013183	335.144032	686.667264	655.234206	606.793922
2771	3492	-1.09453187979167	6.13653681249088	31.0642349121324	4.92943713241625e-07	2.0068634517667e-06	chr4	108030340	108031860	chr4:108030340-108031860	218.248806	260.437298	259.04668	299.476742	304.948335	329.255605	97.977667	169.750891	199.575297
5682	81	-0.571013206183807	7.86741054834219	31.0223242513679	5.00240918487282e-07	2.03516522845896e-06	chr1	74781660	74783450	chr1:74781660-74783450	814.060604	876.06869	1061.878287	817.844163	841.994323	896.866052	506.355112	650.524912	678.024696
126	1110	0.484459334027855	8.25112303979558	31.0033173315769	5.0358692540942e-07	2.04736409771352e-06	chr12	3877700	3879240	chr12:3877700-3879240	1133.06914	1215.373799	1139.899955	784.955792	725.461837	852.335446	1108.218038	1208.213968	1200.849084
5439	591	1.09202069298665	6.04283002843518	30.925384243682	5.1754968162398e-07	2.10267943065301e-06	chr10	128368120	128369620	chr10:128368120-128369620	164.763968	145.071174	204.11173	185.566632	129.388707	148.680159	372.150438	333.671567	345.222797
4833	5348	0.778101467753565	6.82010588403358	30.8704589099676	5.27629783583834e-07	2.14215510344064e-06	chr8	104590520	104592120	chr8:104590520-104592120	295.307615	329.97938	334.108683	309.059889	275.918779	309.382509	576.751035	493.780071	557.749209
4166	4748	-0.807391864563458	6.70963733641566	30.8467175589181	5.32049385144377e-07	2.15747337152445e-06	chr7	44377680	44379180	chr7:44377680-44379180	275.282538	258.364928	304.983665	489.617661	470.001774	507.868335	276.642966	294.653409	321.018887
4779	53	0.481410985044308	8.28191622610584	30.8462582787226	5.32135258670009e-07	2.15747337152445e-06	chr1	59483080	59485900	chr1:59483080-59485900	650.437404	605.153918	722.678801	957.019612	992.532936	1143.80799	1457.314074	1739.217398	1399.998765
3640	4274	-0.946413465524768	6.50053652321739	30.7949888563913	5.41811792548072e-07	2.19519482111464e-06	chr6	56836760	56838350	chr6:56836760-56838350	292.899561	236.028471	369.745283	353.818144	437.378264	407.643956	194.51457	194.081096	273.142126
4646	518	0.865927142000646	6.73993389044212	30.7556682617003	5.49356027227176e-07	2.22423117278027e-06	chr10	85387550	85390720	chr10:85387550-85390720	381.365162	294.517502	382.295126	306.555206	192.562524	259.576982	534.348928	471.131441	463.375556
2323	3089	0.760018560551726	6.91448285888994	30.7529232247669	5.49886733902185e-07	2.22485078943528e-06	chr2	168760470	168762130	chr2:168760470-168762130	419.514329	387.31683	431.192096	310.366781	317.389527	253.198066	513.765343	578.094501	499.36281
1761	2583	-0.923004625047164	6.4118185629394	30.7470436895575	5.5102522381127e-07	2.22792696875236e-06	chr19	7168380	7169880	chr19:7168380-7169880	126.234499	160.729649	181.380082	477.42032	484.378475	404.822567	251.119292	262.811156	253.927738
1820	2636	-1.19779313810563	5.85223483406627	30.7435655940191	5.51699853148439e-07	2.22912471529318e-06	chr19	24901640	24903140	chr19:24901640-24903140	101.900112	188.36223	116.973568	285.755206	260.436346	376.362329	130.911344	135.890452	160.084886
1300	2168	1.18267787546064	5.83196060696747	30.6905713633945	5.62084966443499e-07	2.26952881241854e-06	chr17	28485540	28487040	chr17:28485540-28487040	161.722103	221.521406	201.743856	105.85138	114.459347	119.238586	200.072144	339.053195	285.77471
3487	4136	0.922445205274713	6.45407790840545	30.6786430942907	5.64450197121178e-07	2.27751788441155e-06	chr6	4746500	4748000	chr6:4746500-4748000	232.697353	237.179913	212.636074	210.395918	221.17738	238.477222	466.011303	383.004748	498.513721
4022	4618	-0.584237659658153	7.78247004631789	30.6646325493916	5.67241438366537e-07	2.28721376688383e-06	chr7	19770540	19772150	chr7:19770540-19772150	671.730033	557.257629	740.082551	901.697816	941.109477	952.43707	615.242425	615.094988	753.077988
2332	3097	0.427696848889634	8.64298737587067	30.6528743650785	5.69594945334997e-07	2.2935637887686e-06	chr2	172545160	172548060	chr2:172545160-172548060	1250.684951	1318.074607	1500.292509	1072.018249	1188.828064	1136.937471	1556.939629	1536.951935	1767.302547
5155	5638	-0.392991480241258	8.90839740489221	30.6542383607438	5.6932141341686e-07	2.2935637887686e-06	chr9	58135500	58137000	chr9:58135500-58137000	1827.10466	1777.697626	1782.54402	1777.258562	1594.136074	1773.85909	1387.330468	1412.273305	1367.727456
5231	5706	0.539162741697013	8.0026275522361	30.6505567949244	5.70060015432465e-07	2.29386854570536e-06	chr9	78362060	78363640	chr9:78362060-78363640	994.160224	1019.182649	994.038349	642.513869	661.872914	607.479059	1044.820876	1026.577912	883.226875
1680	251	0.792728556334771	6.78102438784317	30.6418712183105	5.71806451156814e-07	2.29932546332068e-06	chr1	171220260	171221900	chr1:171220260-171221900	352.848307	309.254952	411.301737	278.132067	267.348069	267.673512	465.5998	559.258527	477.069877
2929	3634	0.386449047126897	8.95032206156294	30.6264650562872	5.74917809717631e-07	2.31025976606178e-06	chr4	136176660	136178640	chr4:136176660-136178640	1531.036971	1461.53459	1657.993283	1349.933104	1454.240334	1643.334615	1872.278975	2202.949453	2112.950657
4568	5109	0.639344248333527	7.50905650659014	30.61960250463	5.76309358304318e-07	2.31427295826226e-06	chr8	35374740	35377430	chr8:35374740-35377430	496.44645	546.434773	673.663408	472.193046	531.931572	465.791364	689.548702	917.260264	838.003604
4139	4723	0.797153080716006	6.84255629017269	30.5762288151637	5.85185198511839e-07	2.34831471691638e-06	chr7	34811060	34812660	chr7:34811060-34812660	373.633911	407.580947	369.390138	231.958309	313.518929	290.245429	574.692419	470.010355	494.904054
931	1836	0.52101732130269	8.04071131513811	30.5364351196689	5.93452517129392e-07	2.37904866630674e-06	chr15	88711900	88714400	chr15:88711900-88714400	931.803973	928.455509	999.247543	620.734155	754.214298	701.692501	944.373146	1096.989558	1133.333154
1538	2382	-0.920587852233884	6.4055517299348	30.5354839562841	5.9365159386707e-07	2.37904866630674e-06	chr17	88596320	88597820	chr17:88596320-88597820	262.10134	259.746483	282.251976	387.686379	379.319189	369.983341	195.132113	204.059811	240.3396
